ApprovalID,Address,ProjectID,ApprovalStatus,ProjectTitle,CensusBureauCategory,ApprovalCreation,ApprovalIssuance,ProjectURL,ApprovalURL,AffordableUnits
2381482,4060 OREGON ST,655271,Created,Closed,,12/19/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/655271,https://opendsd.sandiego.gov/Web/Approvals/Details/2381482,3
2382081,6863 NEWBERRY ST,655479,Completed,Tran Addition and Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",12/19/2019,10/13/2020,https://opendsd.sandiego.gov/Web/Projects/Details/655479,https://opendsd.sandiego.gov/Web/Approvals/Details/2382081,1
2383799,2100 04TH AV,655732,Issued,Digital-Hawthorn,Five or More Family Apt,12/23/2019,2/28/2022,https://opendsd.sandiego.gov/Web/Projects/Details/655732,https://opendsd.sandiego.gov/Web/Approvals/Details/2383799,6
2385119,4031 CAMINITO DEHESA,656033,Completed,No Plan Combo Permit,"Add/Alt 1 or 2 Fam, No Chg DU",1/8/2020,1/8/2020,https://opendsd.sandiego.gov/Web/Projects/Details/656033,https://opendsd.sandiego.gov/Web/Approvals/Details/2385119,1
2390245,376 NAUTILUS ST,657204,Completed,Combination (No Plan permit),"Add/Alt 1 or 2 Fam, No Chg DU",1/28/2020,1/28/2020,https://opendsd.sandiego.gov/Web/Projects/Details/657204,https://opendsd.sandiego.gov/Web/Approvals/Details/2390245,1
2390296,4551 HAMILTON ST,657213,Completed,Ten on Hamilton MDU,Five or More Family Apt,1/28/2020,11/14/2020,https://opendsd.sandiego.gov/Web/Projects/Details/657213,https://opendsd.sandiego.gov/Web/Approvals/Details/2390296,1
2395113,2645 ULRIC ST,657817,Completed,Digital-Ulric St Apart,Five or More Family Apt,2/7/2020,10/20/2020,https://opendsd.sandiego.gov/Web/Projects/Details/657817,https://opendsd.sandiego.gov/Web/Approvals/Details/2395113,10
2394024,1951 47TH ST Unit 37,658045,Completed,MOBILE HOME INSTALLATION,New/Replac Mobile Home Inst,2/5/2020,2/5/2020,https://opendsd.sandiego.gov/Web/Projects/Details/658045,https://opendsd.sandiego.gov/Web/Approvals/Details/2394024,1
2395715,4233 KANSAS ST,658054,Issued,Digital - Kansas St. Units,Five or More Family Apt,2/10/2020,5/3/2022,https://opendsd.sandiego.gov/Web/Projects/Details/658054,https://opendsd.sandiego.gov/Web/Approvals/Details/2395715,4
2395098,5121 BARSTOW ST,658264,Completed,No Plan Kitchen Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",2/7/2020,2/7/2020,https://opendsd.sandiego.gov/Web/Projects/Details/658264,https://opendsd.sandiego.gov/Web/Approvals/Details/2395098,1
2398237,2712 GOBAT AV,658958,Completed,Combination (No Plan permit),"Add/Alt 1 or 2 Fam, No Chg DU",2/14/2020,2/14/2020,https://opendsd.sandiego.gov/Web/Projects/Details/658958,https://opendsd.sandiego.gov/Web/Approvals/Details/2398237,1
2398342,6151 MONTEZUMA RD,658974,Completed,Digital_Zuma West Apts,Five or More Family Apt,2/14/2020,5/5/2022,https://opendsd.sandiego.gov/Web/Projects/Details/658974,https://opendsd.sandiego.gov/Web/Approvals/Details/2398342,2
2398853,7863 ENTRADA ANGELICA,659069,Completed,NO PLAN KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",2/18/2020,2/18/2020,https://opendsd.sandiego.gov/Web/Projects/Details/659069,https://opendsd.sandiego.gov/Web/Approvals/Details/2398853,1
2400597,3732 10TH AV,659076,Completed,Cayuca,Five or More Family Apt,2/24/2020,1/14/2021,https://opendsd.sandiego.gov/Web/Projects/Details/659076,https://opendsd.sandiego.gov/Web/Approvals/Details/2400597,2
2401444,12262 MIDDLEBROOK SQ,659598,Completed,NO PLAN KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",2/25/2020,2/25/2020,https://opendsd.sandiego.gov/Web/Projects/Details/659598,https://opendsd.sandiego.gov/Web/Approvals/Details/2401444,1
2414074,3918 ARIZONA ST,661969,Completed,DIGITAL-Arizona St. Housing,Five or More Family Apt,3/30/2020,7/14/2021,https://opendsd.sandiego.gov/Web/Projects/Details/661969,https://opendsd.sandiego.gov/Web/Approvals/Details/2414074,3
2416383,908 S 26TH ST,662477,Created,Digital - The Barrio Flats,Single Room Occupant Hotel,4/8/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/662477,https://opendsd.sandiego.gov/Web/Approvals/Details/2416383,4
2417230,3634 INDIANA ST,662734,Completed,Indiana Street Apartments,Five or More Family Apt,4/9/2020,6/4/2021,https://opendsd.sandiego.gov/Web/Projects/Details/662734,https://opendsd.sandiego.gov/Web/Approvals/Details/2417230,2
2420814,5032 HILLTOP DR,663406,Completed,Digital-PERMITNOW Hillt.&Ecl.,Five or More Family Apt,4/22/2020,10/23/2020,https://opendsd.sandiego.gov/Web/Projects/Details/663406,https://opendsd.sandiego.gov/Web/Approvals/Details/2420814,111
2422559,1420 PACIFIC BEACH DR Unit A & B,663730,Completed,Pacific Beach Drive Townhomes,Two Family Apartment,4/28/2020,10/27/2020,https://opendsd.sandiego.gov/Web/Projects/Details/663730,https://opendsd.sandiego.gov/Web/Approvals/Details/2422559,1
2433835,3066 NORTH PARK WY,664987,Completed,Digital-PermitNow NPCC,Five or More Family Apt,6/4/2020,3/16/2021,https://opendsd.sandiego.gov/Web/Projects/Details/664987,https://opendsd.sandiego.gov/Web/Approvals/Details/2433835,5
2433844,3067 05TH AV,665643,Completed,Digital-PermitNowSecoyaBldg,Five or More Family Apt,6/4/2020,12/23/2020,https://opendsd.sandiego.gov/Web/Projects/Details/665643,https://opendsd.sandiego.gov/Web/Approvals/Details/2433844,7
2434712,5385 LA JOLLA BL,666784,Issued,5385 La Jolla Biltmore Apts.,Five or More Family Apt,6/9/2020,10/2/2021,https://opendsd.sandiego.gov/Web/Projects/Details/666784,https://opendsd.sandiego.gov/Web/Approvals/Details/2434712,1
2444930,4234 MISSISSIPPI ST,667121,Completed,Digital - MIXED USE Miss ECB,Five or More Family Apt,7/9/2020,4/9/2021,https://opendsd.sandiego.gov/Web/Projects/Details/667121,https://opendsd.sandiego.gov/Web/Approvals/Details/2444930,6
2448904,926 27TH ST,667858,Issued,Digital- 27TH ST APT PERMITNOW,Five or More Family Apt,7/20/2020,6/20/2022,https://opendsd.sandiego.gov/Web/Projects/Details/667858,https://opendsd.sandiego.gov/Web/Approvals/Details/2448904,2
2446473,4015 RICHMOND ST,668767,Issued,Digital - Richmonds Multi-Aptm,Five or More Family Apt,7/14/2020,7/12/2022,https://opendsd.sandiego.gov/Web/Projects/Details/668767,https://opendsd.sandiego.gov/Web/Approvals/Details/2446473,3
2443143,11107 DOVERHILL RD,668939,Completed,No Plans  Bathroom Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",7/6/2020,7/6/2020,https://opendsd.sandiego.gov/Web/Projects/Details/668939,https://opendsd.sandiego.gov/Web/Approvals/Details/2443143,3
2446043,1956 HORNBLEND ST Unit #4&5,668975,Completed,Digital - Hornblend Project,One Family Detached,7/14/2020,2/19/2021,https://opendsd.sandiego.gov/Web/Projects/Details/668975,https://opendsd.sandiego.gov/Web/Approvals/Details/2446043,2
2449898,220 MONTECITO WY,669878,Pending Invoice Payment,Digital - Montecito Apts.,Five or More Family Apt,7/22/2020,8/14/2023,https://opendsd.sandiego.gov/Web/Projects/Details/669878,https://opendsd.sandiego.gov/Web/Approvals/Details/2449898,2
2448114,11483 AVENGER RD,670111,Completed,SFR No Plans Kitchen Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",7/17/2020,7/17/2020,https://opendsd.sandiego.gov/Web/Projects/Details/670111,https://opendsd.sandiego.gov/Web/Approvals/Details/2448114,3
2448926,4384 HAMILTON ST,670161,Completed,Digital -Nok Nok NP Permit Now,Five or More Family Apt,7/21/2020,6/25/2021,https://opendsd.sandiego.gov/Web/Projects/Details/670161,https://opendsd.sandiego.gov/Web/Approvals/Details/2448926,2
2454005,15532 TANNER RIDGE RD,671367,Completed,NO PLAN KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",8/3/2020,8/3/2020,https://opendsd.sandiego.gov/Web/Projects/Details/671367,https://opendsd.sandiego.gov/Web/Approvals/Details/2454005,3
2459637,429 W SAN YSIDRO BL,672431,Completed,Digital PN San Ysidro Apt Bldg,Five or More Family Apt,8/19/2020,12/4/2020,https://opendsd.sandiego.gov/Web/Projects/Details/672431,https://opendsd.sandiego.gov/Web/Approvals/Details/2459637,8
2459048,7980 MERRINGTON PL,672467,Completed,No Plan Kitchen Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",8/18/2020,8/18/2020,https://opendsd.sandiego.gov/Web/Projects/Details/672467,https://opendsd.sandiego.gov/Web/Approvals/Details/2459048,3
2459614,11810 HANDRICH DR,672586,Completed,NO PLAN. KITCHEN REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",8/19/2020,8/19/2020,https://opendsd.sandiego.gov/Web/Projects/Details/672586,https://opendsd.sandiego.gov/Web/Approvals/Details/2459614,3
2481355,3840 06TH AV,672600,Completed,Digital-3840 6th Ave Hillcrest,Five or More Family Apt,10/16/2020,4/28/2022,https://opendsd.sandiego.gov/Web/Projects/Details/672600,https://opendsd.sandiego.gov/Web/Approvals/Details/2481355,4
2465959,3111 FENELON ST,673188,Completed,Digital-Fenelon St-Permit Now,Five or More Family Apt,9/8/2020,11/3/2021,https://opendsd.sandiego.gov/Web/Projects/Details/673188,https://opendsd.sandiego.gov/Web/Approvals/Details/2465959,3
2462563,18096 SENCILLO DR,673262,Completed,"NO PLAN. WINDOWS,RESTUCCO,SIDI","Add/Alt 1 or 2 Fam, No Chg DU",8/27/2020,9/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/673262,https://opendsd.sandiego.gov/Web/Approvals/Details/2462563,3
2466198,12535 MONTELLANO TR [Pending],674111,Completed,NO PLAN PRE FAB FIREPLACE REP,"Add/Alt 1 or 2 Fam, No Chg DU",9/9/2020,9/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674111,https://opendsd.sandiego.gov/Web/Approvals/Details/2466198,3
2480561,1661 HARVEY MILK ST,674197,Completed,Digital - Harvey Milk Mixed,Five or More Family Apt,10/15/2020,7/19/2021,https://opendsd.sandiego.gov/Web/Projects/Details/674197,https://opendsd.sandiego.gov/Web/Approvals/Details/2480561,2
2466992,4717 MOUNT ALIFAN DR,674291,Completed,NO PLAN. KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",9/11/2020,9/11/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674291,https://opendsd.sandiego.gov/Web/Approvals/Details/2466992,3
2467367,11248 CAMINITO CORRIENTE,674390,Completed,SFR COMB NO PLAN BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",9/11/2020,9/11/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674390,https://opendsd.sandiego.gov/Web/Approvals/Details/2467367,3
2467424,3525 WELLESLY AV,674407,Completed,NO PLAN. KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",9/14/2020,9/14/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674407,https://opendsd.sandiego.gov/Web/Approvals/Details/2467424,3
2473264,1947 MEADE AV,675831,Completed,NO PLAN. KITCH/GARAGE REMOVAL,"Add/Alt 1 or 2 Fam, No Chg DU",9/30/2020,9/30/2020,https://opendsd.sandiego.gov/Web/Projects/Details/675831,https://opendsd.sandiego.gov/Web/Approvals/Details/2473264,3
2477811,4360 TWAIN AV,675839,Completed,"Digital, Twain Ave. Apartments",Five or More Family Apt,10/9/2020,8/4/2021,https://opendsd.sandiego.gov/Web/Projects/Details/675839,https://opendsd.sandiego.gov/Web/Approvals/Details/2477811,12
2473309,3919 SANTA CRUZ AV,675842,Completed,NO PLAN. DRYWALL REPAIR/KITCHE,"Add/Alt 1 or 2 Fam, No Chg DU",9/30/2020,10/1/2020,https://opendsd.sandiego.gov/Web/Projects/Details/675842,https://opendsd.sandiego.gov/Web/Approvals/Details/2473309,3
2482648,4020 44TH ST,676121,Completed,Digital-UnionAffordableHousing,Five or More Family Apt,10/20/2020,9/27/2021,https://opendsd.sandiego.gov/Web/Projects/Details/676121,https://opendsd.sandiego.gov/Web/Approvals/Details/2482648,60
2484222,3333 04TH AV,676140,Created,Digital- WITHDRAWN,Five or More Family Apt,10/26/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/676140,https://opendsd.sandiego.gov/Web/Approvals/Details/2484222,6
2479879,4350 CLEVELAND AV,676179,Created,Digital- C12 LOFTS,Five or More Family Apt,10/14/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/676179,https://opendsd.sandiego.gov/Web/Approvals/Details/2479879,1
2475550,800 BROADWAY,676300,Issued,Digital-800 Broadway Build Out,Five or More Family Apt,10/5/2020,3/3/2022,https://opendsd.sandiego.gov/Web/Projects/Details/676300,https://opendsd.sandiego.gov/Web/Approvals/Details/2475550,33
2486137,4520 ALVARADO CANYON RD,677066,Completed,Digitl-Grantville Station Apts,Five or More Family Apt,10/30/2020,8/6/2021,https://opendsd.sandiego.gov/Web/Projects/Details/677066,https://opendsd.sandiego.gov/Web/Approvals/Details/2486137,5
2529036,6101 Village Wy,677364,Issued,DGTL (PN) Corallina Mixed Use,Five or More Family Apt,3/18/2021,4/14/2022,https://opendsd.sandiego.gov/Web/Projects/Details/677364,https://opendsd.sandiego.gov/Web/Approvals/Details/2529036,17
2488736,11909 SUNSHINE PEAK CT,678958,Completed,NO PLAN-BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",11/9/2020,11/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/678958,https://opendsd.sandiego.gov/Web/Approvals/Details/2488736,3
2490865,3669 FLORIDA ST,679104,Created,Digital-Florida St.Multi-Units,Five or More Family Condo,11/16/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/679104,https://opendsd.sandiego.gov/Web/Approvals/Details/2490865,1
2490510,12906 CAMINITO DE LAS OLAS,679322,Completed,DUPLEX  NO PLAN PERMIT,"Add/Alt 1 or 2 Fam, No Chg DU",11/13/2020,11/16/2020,https://opendsd.sandiego.gov/Web/Projects/Details/679322,https://opendsd.sandiego.gov/Web/Approvals/Details/2490510,3
2496652,2601 ULRIC ST,679346,Completed,Digital-- Senior Housing,Five or More Family Apt,12/2/2020,6/2/2022,https://opendsd.sandiego.gov/Web/Projects/Details/679346,https://opendsd.sandiego.gov/Web/Approvals/Details/2496652,10
2503358,421 25TH ST,679409,Completed,Digital -Sherman Cosmonaut,Five or More Family Apt,12/21/2020,2/1/2022,https://opendsd.sandiego.gov/Web/Projects/Details/679409,https://opendsd.sandiego.gov/Web/Approvals/Details/2503358,1
2492584,4061 FAIRMOUNT AV,679798,Completed,Digital 4th CornerApt MixedUse,Five or More Family Apt,11/18/2020,2/16/2022,https://opendsd.sandiego.gov/Web/Projects/Details/679798,https://opendsd.sandiego.gov/Web/Approvals/Details/2492584,74
2494681,5504 CHELSEA AV,680298,Completed,SFR No Plan  Deck,"Add/Alt 1 or 2 Fam, No Chg DU",11/25/2020,11/25/2020,https://opendsd.sandiego.gov/Web/Projects/Details/680298,https://opendsd.sandiego.gov/Web/Approvals/Details/2494681,3
2502990,891 TURQUOISE ST,680449,Completed,Digital-Turquoise Place MDU,Five or More Family Condo,12/18/2020,10/22/2021,https://opendsd.sandiego.gov/Web/Projects/Details/680449,https://opendsd.sandiego.gov/Web/Approvals/Details/2502990,7
2496361,6560 MONTEZUMA RD,680626,Completed,SFR No Plan Permit Deck Repair,"Add/Alt 3+, No Chg DU",12/2/2020,12/2/2020,https://opendsd.sandiego.gov/Web/Projects/Details/680626,https://opendsd.sandiego.gov/Web/Approvals/Details/2496361,3
2501987,2341 ULRIC ST,680889,Completed,Digital -Ulric Apartments,Five or More Family Apt,12/16/2020,9/30/2021,https://opendsd.sandiego.gov/Web/Projects/Details/680889,https://opendsd.sandiego.gov/Web/Approvals/Details/2501987,3
2505257,3027 KEATS ST,681310,Completed,Digital-Keats Street Apartment,Five or More Family Apt,12/28/2020,4/14/2023,https://opendsd.sandiego.gov/Web/Projects/Details/681310,https://opendsd.sandiego.gov/Web/Approvals/Details/2505257,1
2502776,3935 NORMAL ST,681456,Completed,DIGITAL-PERMIT NOW Normal St,Five or More Family Apt,12/18/2020,12/20/2021,https://opendsd.sandiego.gov/Web/Projects/Details/681456,https://opendsd.sandiego.gov/Web/Approvals/Details/2502776,3
2512694,3910 CHAPMAN ST,682131,Completed,Digital-Chapman Place,"Add/Alt 3+ Fam, Increase DU",1/26/2021,12/8/2021,https://opendsd.sandiego.gov/Web/Projects/Details/682131,https://opendsd.sandiego.gov/Web/Approvals/Details/2512694,1
2513448,3910 CHAPMAN ST,682131,Completed,Digital-Chapman Place,Five or More Family Apt,1/28/2021,12/8/2021,https://opendsd.sandiego.gov/Web/Projects/Details/682131,https://opendsd.sandiego.gov/Web/Approvals/Details/2513448,1
2513022,817 26TH ST,682569,Created,Dgtl Blue Dogg New Apartments,Three or Four Family Condo,1/27/2021,,https://opendsd.sandiego.gov/Web/Projects/Details/682569,https://opendsd.sandiego.gov/Web/Approvals/Details/2513022,2
2508596,2449 ARDATH RD,683280,Completed,Bathroom  Remodel No Plans,"Add/Alt 1 or 2 Fam, No Chg DU",1/12/2021,1/12/2021,https://opendsd.sandiego.gov/Web/Projects/Details/683280,https://opendsd.sandiego.gov/Web/Approvals/Details/2508596,3
2518600,5559 LAURETTA ST,683661,Completed,Dgtl Lauretta New Apartments,Five or More Family Apt,2/12/2021,11/9/2022,https://opendsd.sandiego.gov/Web/Projects/Details/683661,https://opendsd.sandiego.gov/Web/Approvals/Details/2518600,2
2519316,4685 49TH ST,684151,Completed,Digital - 49th St ADUs,Add/Alt Companion Unit/Acc Apt,2/17/2021,6/16/2021,https://opendsd.sandiego.gov/Web/Projects/Details/684151,https://opendsd.sandiego.gov/Web/Approvals/Details/2519316,1
2519317,4687 49TH ST,684151,Completed,Digital - 49th St ADUs,Add/Alt Companion Unit/Acc Apt,2/17/2021,6/16/2021,https://opendsd.sandiego.gov/Web/Projects/Details/684151,https://opendsd.sandiego.gov/Web/Approvals/Details/2519317,1
2533745,3672 SIPES LN,684273,Completed,Digital- Guiterrez Res JADU,Add/Alt Companion Unit/Acc Apt,4/2/2021,11/12/2021,https://opendsd.sandiego.gov/Web/Projects/Details/684273,https://opendsd.sandiego.gov/Web/Approvals/Details/2533745,1
2531355,3919 LOUISIANA ST,685069,Issued,Digital- Louisiana St,Five or More Family Apt,3/25/2021,5/12/2023,https://opendsd.sandiego.gov/Web/Projects/Details/685069,https://opendsd.sandiego.gov/Web/Approvals/Details/2531355,2
2517232,5235 FIORE TR [Pending],685533,Completed,Condo 77 unit  DRY WALL /PEX,"Add/Alt 3+, No Chg DU",2/9/2021,2/9/2021,https://opendsd.sandiego.gov/Web/Projects/Details/685533,https://opendsd.sandiego.gov/Web/Approvals/Details/2517232,3
2551251,5585 MILDRED ST,686860,Cancelled,Digital-Const chg to 623604,Five or More Family Apt,5/20/2021,,https://opendsd.sandiego.gov/Web/Projects/Details/686860,https://opendsd.sandiego.gov/Web/Approvals/Details/2551251,3
2529147,3180 IMPERIAL AV,687121,Issued,Digital-Imperial 100% Afford,Five or More Family Apt,3/18/2021,7/10/2023,https://opendsd.sandiego.gov/Web/Projects/Details/687121,https://opendsd.sandiego.gov/Web/Approvals/Details/2529147,3
2526138,5472 EL CAJON BL,687534,Issued,Digt Permit Now warm shell FHC,Five or More Family Apt,3/9/2021,2/1/2023,https://opendsd.sandiego.gov/Web/Projects/Details/687534,https://opendsd.sandiego.gov/Web/Approvals/Details/2526138,26
2542441,1105 BROADWAY,687583,Completed,DGTL-11th & Brdwy 2 (Frame/BO),Five or More Family Apt,4/27/2021,9/16/2022,https://opendsd.sandiego.gov/Web/Projects/Details/687583,https://opendsd.sandiego.gov/Web/Approvals/Details/2542441,49
2536802,5171 MISSION CENTER RD Unit B-3 [Pending],687966,Completed,Digital- Sola Salon Studios TI,Add/Alt Tenant Improvements,4/12/2021,9/22/2021,https://opendsd.sandiego.gov/Web/Projects/Details/687966,https://opendsd.sandiego.gov/Web/Approvals/Details/2536802,1
2549616,3691 NATIONAL AV,688718,Issued,Digital-National Apts ADU's,Add/Alt Companion Unit/Acc Apt,5/17/2021,11/3/2023,https://opendsd.sandiego.gov/Web/Projects/Details/688718,https://opendsd.sandiego.gov/Web/Approvals/Details/2549616,3
2544546,901 W WASHINGTON ST,689210,Completed,Digital-- The Sasan Apts,Five or More Family Apt,5/3/2021,3/3/2022,https://opendsd.sandiego.gov/Web/Projects/Details/689210,https://opendsd.sandiego.gov/Web/Approvals/Details/2544546,3
2559850,1331 COLUMBIA ST,690443,Completed,Dig Lindley Apt Frame Buildout,Five or More Family Apt,6/16/2021,12/12/2022,https://opendsd.sandiego.gov/Web/Projects/Details/690443,https://opendsd.sandiego.gov/Web/Approvals/Details/2559850,30
2548202,744 ROBINSON AV,690496,Issued,Digi -Robinson MIx/Micro Units,Five or More Family Apt,5/12/2021,11/15/2023,https://opendsd.sandiego.gov/Web/Projects/Details/690496,https://opendsd.sandiego.gov/Web/Approvals/Details/2548202,2
2554153,4076 IOWA ST,690826,Completed,Digital-- Iowa St Multi Family,Five or More Family Apt,5/28/2021,10/31/2022,https://opendsd.sandiego.gov/Web/Projects/Details/690826,https://opendsd.sandiego.gov/Web/Approvals/Details/2554153,1
2570778,4986 OCEAN VIEW BL,691064,Issued,Digi.Ocean view Terrace,One Family Detached,7/23/2021,4/21/2023,https://opendsd.sandiego.gov/Web/Projects/Details/691064,https://opendsd.sandiego.gov/Web/Approvals/Details/2570778,1
2554501,6213 MONTEZUMA RD,691475,Issued,Digital-6213 Montezuma Ave Apt,,6/1/2021,4/25/2022,https://opendsd.sandiego.gov/Web/Projects/Details/691475,https://opendsd.sandiego.gov/Web/Approvals/Details/2554501,3
2569346,3060 BROADWAY,692037,Created,DIGITAL-30 UNITS,,7/19/2021,,https://opendsd.sandiego.gov/Web/Projects/Details/692037,https://opendsd.sandiego.gov/Web/Approvals/Details/2569346,3
