JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,APP_SUBMIT_DT,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,TOT_PROPOSED_UNITS,TOT_APPROVED_UNITS,TOT_DISAPPROVED_UNITS,APP_SUBMITTED_SB35,DENSITY_BONUS_RECEIVED,DENSITY_BONUS_APPROVED,APPLICATION_STATUS,PROJECT_TYPE,NOTES
SAN DIEGO,San Diego,2023.0,,4521312200,"3729 10th Av, San Diego, CA",General-Express-Building Construction:3729/10th,PMT-3202097,5+,Renter,2023-02-03,2,0,1,0.0,2.0,0.0,64.0,69.0,69.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5452711900,"2840 L St, San Diego, CA",General-Express-Building Construction:2840/L,PMT-3246108,5+,Renter,2023-09-11,0,0,0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5344211100,"2783 Broadway, San Diego, CA 92102",General-Standard-Building Construction:2783/Broadway,PMT-3199328,5+,Renter,2023-01-19,0,0,0,0.0,2.0,0.0,5.0,7.0,7.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PMT-3205426,5+,Renter,2023-02-21,0,0,0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4474822500,"3844 39th St, San Diego, CA",General-Expedite-Building Permit:3844/39th,PMT-3242528,5+,Renter,2023-08-21,0,0,0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4456414000,"3912 Centre St, San Diego, CA 92103",General-Express-Building Construction:1650/Harvey Milk,PMT-3198244,5+,Renter,2023-01-11,2,0,0,0.0,0.0,0.0,46.0,48.0,48.0,0.0,,Yes,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4451720900,"4541 Oregon St, San Diego, CA",General-Standard-Building Construction:4541/Oregon,PMT-3249780,5+,Renter,2023-09-29,1,0,1,0.0,1.0,0.0,46.0,49.0,49.0,0.0,,Yes,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3616611200,"5257 Mount Etna Dr, San Diego, CA",Actively Managed-Express-Building Construction:5257/Mount Etna,PMT-3213394,5+,Renter,2023-04-04,49,0,29,0.0,0.0,0.0,1.0,79.0,79.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4520561300,"3774 05th Av, San Diego, CA 92103",General-Express-Building Construction:3774/05th,PMT-3231110,5+,Renter,2023-06-29,2,0,0,0.0,0.0,0.0,41.0,43.0,43.0,0.0,,Yes,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4473510100,"3715 Orange Av, San Diego, CA",General-Standard-Combination Building Permit:3715/Orange,PMT-3225580,ADU,Renter,2023-06-02,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4681412500,"5027 67th St, San Diego, CA",Rapid Review-Standard-Combination Building Permit:5027/67th,PMT-3252526,ADU,Renter,2023-10-16,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4404920600,"4820 Sussex Dr, San Diego, CA 92116",General-Standard-Combination Building Permit:4820/Sussex,PMT-3203112,ADU,Renter,2023-02-09,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4733811300,"4036 Vista Grande Dr, San Diego, CA",Rapid Review-Standard-Combination Building Permit:4036/Vista Grande,PMT-3236054,ADU,Renter,2023-07-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4484921800,"4633 Narragansett Av, San Diego, CA",Rapid Review-Standard-Combination Building Permit:4633/Narragansett,PMT-3236888,ADU,Renter,2023-07-27,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4153233300,"839 Opal St, San Diego, CA",General-Standard-Combination Building Permit:839/Opal,PMT-3239078,ADU,Renter,2023-08-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4671130100,"5143 La Dorna St, San Diego, CA",General-Standard-Combination Building Permit:5143/La Dorna,PMT-3205291,ADU,Renter,2023-02-21,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4371400600,"6994 Howe Ct, San Diego, CA",General-Standard-Combination Building Permit:6994/Howe,PMT-3220654,ADU,Renter,2023-05-09,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4520134600,"3704 Albatross St, San Diego, CA",General-Standard-Combination Building Permit:3704/Albatross,PMT-3203790,ADU,Renter,2023-02-13,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3585801600,"2225 Via Media, San Diego, CA",General-Standard-Combination Building Permit:2225/Via Media,PMT-3235744,ADU,Renter,2023-07-21,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4264300100,"5550 Mount Aconia Dr, San Diego, CA 92111",General-Standard-Combination Building Permit:5550/Mount Aconia,PMT-3246351,ADU,Renter,2023-09-12,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4154712800,"940 Law St, San Diego, CA",General-Standard-Combination Building Permit:940/Law,PMT-3218200,ADU,Renter,2023-04-26,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4690601400,"5014 72nd St, San Diego, CA",General-Standard-Combination Building Permit:5014/72nd,PMT-3220659,ADU,Renter,2023-05-09,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4664813500,"4783 Campanile Dr, San Diego, CA",General-Standard-Combination Building Permit:4783/Campanile,PMT-3264570,ADU,Renter,2023-12-15,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4763120300,"3053 46th St, San Diego, CA 92105",General-Standard-Combination Building Permit:3053/46th,PMT-3210949,ADU,Renter,2023-03-20,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4537920600,"3223 Gregory St, San Diego, CA 92104",General-Standard-Combination Building Permit:3223/Gregory,PMT-3227580,ADU,Renter,2023-06-12,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5330551000,"2550 State St, San Diego, CA",General-Standard-Combination Building Permit:2550/State,PMT-3238547,ADU,Renter,2023-08-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5475120400,"323 Gloria St, San Diego, CA",General-Standard-Combination Building Permit:323/Gloria,PMT-3222451,ADU,Renter,2023-05-17,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4536232600,"3331 Redwood St, San Diego, CA",General-Standard-Combination Building Permit:3331/Redwood,PMT-3260657,ADU,Renter,2023-11-24,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6720902900,"5594 Gala Av, San Diego, CA",Rapid Review-Standard-Combination Building Permit:5594/Gala,PMT-3264167,ADU,Renter,2023-12-13,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4405201600,"3930 Adams Av, San Diego, CA",Combination Building Permit:3930/Adams,PMT-3258057,ADU,Renter,2023-11-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5352601200,"641 25th St, San Diego, CA",Building Construction:641/25th,PMT-3227624,ADU,Renter,2023-06-12,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3555060500,"5267 Arlene St, San Diego, CA",Rapid Review-Standard-Building Construction:5265/Arlene,PMT-3241492,ADU,Renter,2023-08-16,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4263310300,"3132 Via Arcilla, San Diego, CA",General-Standard-Building Construction:3132/Via Arcilla,PMT-3265388,ADU,Renter,2023-12-20,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5472302400,"4767 Market St, San Diego, CA 92102",General-Standard-Building Construction:4767/Market,PMT-3212232,ADU,Renter,2023-03-28,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4761700700,"5224 Auburn Dr, San Diego, CA",General-Standard-Building Construction:5222/Auburn,PMT-3234118,ADU,Renter,2023-07-14,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3467023600,"8458 Cliffridge Av, San Diego, CA 92037",General-Standard-Building Construction:8458/Cliffridge,PMT-3266175,ADU,Renter,2023-12-27,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4532312700,"3688 Pershing Av, San Diego, CA 92104",Rapid Review-Standard-Building Construction:3688/Pershing,PMT-3250775,ADU,Renter,2023-10-05,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5381602200,"2049 1/2 Franklin Av, San Diego, CA 92113",General-Expedite-Building Construction:2049/Franklin,PMT-3205703,ADU,Renter,2023-02-22,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5500221900,"2976 National Av, San Diego, CA 92113",General-Standard-Building Construction:2976/National,PMT-3237123,ADU,Renter,2023-07-27,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3555220500,"4880 Clairemont Mesa Bl, San Diego, CA",General-Express-Building Construction:4820/Clairemont Mesa,PMT-3197991,ADU,Renter,2023-01-10,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3555220400,"4860 Clairemont Mesa Bl, San Diego, CA",General-Express-Building Construction:4820/Clairemont Mesa,PMT-3197974,ADU,Renter,2023-01-10,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4250501000,"3734 Ticonderoga St, San Diego, CA",General-Standard-Building Construction:3734/Ticonderoga,PMT-3215356,ADU,Renter,2023-04-12,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4324704300,"2268 Crandall Dr, San Diego, CA 92111",General-Standard-Building Construction:2268/Crandall,PMT-3201219,ADU,Renter,2023-01-31,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4530622400,"3768 Villa Tr, San Diego, CA",Rapid Review-Standard-Building Construction:3768/Villa,PMT-3262345,ADU,Renter,2023-12-05,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4177206400,"5203 Soledad Mountain Rd, San Diego, CA",General-Standard-Building Construction:5201/Soledad Mountain,PMT-3253340,ADU,Renter,2023-10-19,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3551410200,"4652 Firestone St, San Diego, CA 92117",General-Standard-Combination Building Permit:4656/Firestone,PMT-3198740,ADU,Renter,2023-01-15,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4690501400,"7086 Amherst St, San Diego, CA 92115",General-Standard-Building Permit:7086/Amherst,PMT-3229770,ADU,Renter,2023-06-22,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4171601500,"2352 Chalcedony St, San Diego, CA 92109",General-Standard-Combination Building Permit:2352/Chalcedony,PMT-3204386,ADU,Renter,2023-02-15,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3554932300,"5098 Kilkee St, San Diego, CA 92117",General-Standard-Combination Building Permit:5098/Kilkee,PMT-3197000,ADU,Renter,2023-01-05,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3502020800,"7741 Exchange Pl, San Diego, CA",General-Standard-Combination Building Permit:7741/Exchange,PMT-3247712,ADU,Renter,2023-09-19,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4153601500,"1242 Opal St, San Diego, CA 92109",Rapid Review-Standard-Building Construction:1244/Opal,PMT-3201335,ADU,Renter,2023-01-31,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4177305400,"5274 Middleton Rd, San Diego, CA",Rapid Review-Standard-Combination Building Permit:5274/Middleton,PMT-3227948,ADU,Renter,2023-06-13,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5452821100,"2933 L St, San Diego, CA",Combination Building Permit:2933/L,PMT-3251297,ADU,Renter,2023-10-09,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3584302900,"2366 Almeria Ct, San Diego, CA",Rapid Review-Standard-Combination Building Permit:2366/Almeria,PMT-3238469,ADU,Renter,2023-08-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3072610700,"12650 Futura St, San Diego, CA 92130",Rapid Review-Standard-Combination Building Permit:12650/Futura,PMT-3218082,ADU,Renter,2023-04-26,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3622804800,"4661 Berwick Dr, San Diego, CA",Rapid Review-Standard-Building Construction:4659/Berwick,PMT-3239525,ADU,Renter,2023-08-08,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4446060300,"3912 Ibis St, San Diego, CA",General-Standard-Building Construction:3914/Ibis,PMT-3197353,ADU,Renter,2023-01-07,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5456122801,"3120 Martin Av, San Diego, CA",General-Expedite-Combination Building Permit:3124/Martin,PMT-3237866,ADU,Renter,2023-08-01,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4520134200,"369 W Pennsylvania Av, San Diego, CA",General-Standard-Combination Building Permit:369/Pennsylvania,PMT-3247631,ADU,Renter,2023-09-19,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5460720700,"639 Morrison St, San Diego, CA",Rapid Review-Standard-Combination Building Permit:639/Morrison,PMT-3204586,ADU,Renter,2023-02-16,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3513704000,735 Nautilus St 92037,Standard-Discretionary Project:735 Nautilus Street,PMT-2566456,ADU,Renter,2023-11-03,0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,,No,,Approved,Discretionary,
SAN DIEGO,San Diego,2023.0,,3002942200,"2272 El Amigo Rd, San Diego, CA 92014",Standard-Discretionary Project:2272/El Amigo,PMT-3216554,ADU,Renter,2023-04-18,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Discretionary,
SAN DIEGO,San Diego,2023.0,,3004610100,2442 Mango Wy 92014,Discretionary Project:2442/Mango,PMT-2559004,ADU,Renter,2023-11-03,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Discretionary,
SAN DIEGO,San Diego,2023.0,,4230531100,"1160 Grand Av, San Diego, CA 92109",Expedite Program-Discretionary Project:1160/Grand,PMT-3243434,5+,Renter,2023-08-24,1,0,0,0.0,1.0,0.0,8.0,10.0,10.0,0.0,,Yes,,Approved,Discretionary,
SAN DIEGO,San Diego,2023.0,,4481141500,2104 Bacon St 92107,Discretionary Project:2104/Bacon,PMT-2574460,ADU,Renter,2023-11-03,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,No,,Approved,Discretionary,
SAN DIEGO,San Diego,2023.0,,4243623000,3423 Del Rey St,Discretionary Project:3423/Del Rey,PMT-2585619,5+,Renter,2023-11-03,4,0,0,0.0,0.0,0.0,48.0,52.0,52.0,0.0,,Yes,,Approved,Discretionary,
SAN DIEGO,San Diego,2023.0,,6774001800,"2731 Everly Dr, San Diego, CA",,PMT-3231140,5+,Renter,2023-06-29,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130111300,"11422 Caden Lp, San Diego, CA 92129",,PMT-3199730,2 to 4,Renter,2023-01-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130111300,"11422 Caden Lp, San Diego, CA 92129",,PMT-3199746,2 to 4,Renter,2023-01-22,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130600600,"11422 Caden Lp, San Diego, CA 92129",,PMT-3199721,2 to 4,Renter,2023-01-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130111300,"11422 Caden Lp, San Diego, CA 92129",,PMT-3199713,2 to 4,Renter,2023-01-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130111300,"11422 Caden Lp, San Diego, CA 92129",,PMT-3199725,2 to 4,Renter,2023-01-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130111300,"11307 Jacob Ln, San Diego, CA",,PMT-3199703,2 to 4,Renter,2023-01-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130111300,"11422 Caden Lp, San Diego, CA 92129",,PMT-3199731,2 to 4,Renter,2023-01-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130111300,"11422 Caden Lp, San Diego, CA 92129",,PMT-3199716,2 to 4,Renter,2023-01-21,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4312602000,"7152 Linda Vista Rd, San Diego, CA",,PMT-3202083,5+,Renter,2023-02-03,1,0,0,0.0,4.0,0.0,16.0,21.0,21.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",,PMT-3205252,2 to 4,Renter,2023-02-21,0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6774001800,"2701 Everly Dr, San Diego, CA",Express- Master Plan MDU:8080/Friars,PMT-3250296,5+,Renter,2023-10-03,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6774001800,"2634 Everly Dr, San Diego, CA",Express- Master Plan MDU:8080/Friars,PMT-3250270,5+,Renter,2023-10-03,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6774001800,"2625 Everly Dr, San Diego, CA",Express- Master Plan MDU:8080/Friars,PMT-3250278,5+,Renter,2023-10-03,0,0,0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6774001800,"2647 Everly Dr, San Diego, CA",Express- Master Plan MDU:8080/Friars,PMT-3250274,5+,Renter,2023-10-03,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4450810700,"4651 Arizona St, San Diego, CA 92116",General-Express-Building Construction:4651/Arizona,PMT-3227213,5+,Renter,2023-06-09,1,0,0,0.0,0.0,0.0,10.0,11.0,11.0,0.0,,Yes,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3150205500,"10198 1/3 Paseo Montril, San Diego, CA",Express- Master Plan MDU:10198/Paseo Montril,PMT-3260004,5+,Renter,2023-11-20,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3150205500,"10198 1/3 Paseo Montril, San Diego, CA",Express- Master Plan MDU:10198/Paseo Montril,PMT-3259994,5+,Renter,2023-11-20,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3150205500,"10198 1/3 Paseo Montril, San Diego, CA",Express- Master Plan MDU:10198/Paseo Montril,PMT-3260022,5+,Renter,2023-11-20,0,0,0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4456710700,"3961 Georgia St, San Diego, CA 92103",General-Express-Building Construction:3961/Georgia,PMT-3258208,5+,Renter,2023-11-08,2,0,0,0.0,0.0,0.0,20.0,22.0,22.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5382902800,"1950 Kearny Av, San Diego, CA 92113",Actively Managed-Expedite-Building Construction:1950/Kearny,PMT-3197138,5+,Renter,2023-01-06,2,0,0,0.0,0.0,0.0,24.0,26.0,26.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6380200200,"3475 Vista (Sb) Ln, San Diego, CA",General-Standard-Building Construction:3475/Vista (Sb),PMT-3212466,5+,Renter,2023-03-29,3,0,0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5453810900,"3161 Imperial Av, San Diego, CA",General-Standard-Building Construction:3161/Imperial,PMT-3217307,5+,Renter,2023-04-21,0,0,0,0.0,4.0,0.0,11.0,15.0,15.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4370300400,"6675 Linda Vista Rd, San Diego, CA",General-Express-Building Construction:6675/Linda Vista,PMT-3234075,5+,Renter,2023-07-14,0,0,0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4534150900,"3430 30th St, San Diego, CA 92104",General-Expedite-Building Construction:3430/30th,PMT-3229467,5+,Renter,2023-06-21,33,0,33,0.0,33.0,0.0,0.0,99.0,99.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PMT-3213854,5+,Renter,2023-04-05,0,0,0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PMT-3235873,5+,Renter,2023-07-21,0,0,0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PMT-3235835,5+,Renter,2023-07-21,0,0,0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,4240702400,"2332 Grand Av, San Diego, CA",General-Express-Building Permit:2332/Grand,PMT-3224272,5+,Renter,2023-05-25,0,0,0,0.0,4.0,0.0,4.0,8.0,8.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,5504520400,"3719 Z St, San Diego, CA",General-Express-Building Construction:3719/Z,PMT-3218869,5+,Renter,2023-04-30,0,0,0,0.0,3.0,0.0,4.0,7.0,7.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PMT-3205409,5+,Renter,2023-02-21,0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,6786904900,"16610 Templeton St, San Diego, CA",Actively Managed-Express-Building Construction:null/null,PMT-3233687,5+,Renter,2023-07-13,0,0,95,0.0,74.0,0.0,2.0,171.0,171.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3130430900,"14050 Carmel Ridge Rd, San Diego, CA",Express- Master Plan MDU:14050/Carmel Ridge,PMT-3205425,5+,Renter,2023-02-21,0,0,0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,,No,,Approved,Ministerial,
SAN DIEGO,San Diego,2023.0,,3513835000,"6710 La Jolla Bl, San Diego, CA",General-Express-Building Construction:6710/La Jolla,PMT-3266458,5+,Renter,2023-12-29,1,0,0,0.0,0.0,0.0,11.0,12.0,12.0,0.0,,Yes,,Approved,Ministerial,
